size,room,year,floor,top_floor,price
67,3,1970,3,4,18850000
63,3,1978,4,5,19350000
65,3,1978,3,5,20500000
64,3,1970,1,4,19350000
60,3,1975,5,5,17500000
62,3,1968,4,4,17350000
59,3,1978,2,5,17350000
61,3,1980,4,5,16350000
60,3,1984,2,5,17500000
87,4,1987,1,5,25000000
31,1,2016,4,8,15500000
75,3,1962,2,4,26000000
40,2,1978,1,5,10000000
62,3,1978,1,5,19000000
86,4,1993,5,5,30000000
61,3,1971,2,5,19000000
73,3,1963,3,4,27900000
28,1,1974,4,4,8800000
40,2,1961,4,4,15500000
28,1,1974,4,4,8800000
33,1,1972,2,5,11500000
44,2,1979,4,4,13500000
64,3,1983,4,5,17900000
33,1,1974,1,5,10700000
31,1,1974,2,5,10500000
30,1,1975,1,5,10500000
58,3,1970,1,5,15500000
55,1,2016,12,15,17500000
65,3,1980,5,5,22000000
46,2,1969,2,4,15500000
90,2,2015,2,12,27000000
62,3,1980,4,5,21000000
60,2,1993,1,9,17500000
75,3,1981,4,9,23500000
67,3,1988,7,9,18500000
33,1,1980,5,5,13000000
45,2,1984,2,5,16000000
73,3,1994,1,9,22200000
53,2,1994,2,5,16800000
50,2,1994,5,5,15500000
43,2,1980,2,5,13800000
60,3,1984,2,5,18500000
50,2,1979,4,5,17000000
83,4,1982,1,5,25500000
53,2,1986,5,5,14700000
65,2,1977,2,5,30000000
56,2,1990,4,5,18000000
38,2,1962,1,2,9800000
55,2,1985,5,5,18300000
54,2,1985,3,9,17500000
54,2,1985,4,5,15500000
42,2,1975,2,5,14300000
41,1,1985,6,9,12000000
42,2,1985,1,5,16000000
144,4,1964,2,4,54000000
52,2,1990,3,5,15000000
62,3,1970,2,4,19000000
70,3,1980,2,9,33000000
142,3,2008,9,16,76800000
92,3,2007,8,20,30500000
92,2,2007,12,18,48000000
120,5,1990,4,5,59000000
56,2,1980,6,9,19000000
140,3,2011,10,20,37500000
94,4,1994,4,5,37000000
134,3,2007,3,18,67000000
38,1,1981,5,5,12500000
39,1,1985,8,9,14200000
55,2,1987,4,5,17300000
90,4,1964,2,4,42500000
85,3,1975,2,5,35000000
75,3,1984,8,8,32000000
73,3,1989,5,5,33300000
54,2,1980,4,5,17500000
71,3,1981,9,9,22000000
38,1,1975,5,5,17700000
34,3,1970,1,5,10000000
44,2,1974,3,5,20000000
45,2,1980,4,5,18000000
73,3,1981,4,5,30000000
48,2,1976,4,5,17600000
113,3,1983,6,7,40000000
80,3,1989,2,12,31900000
67,3,1979,5,5,22900000
36,1,1979,7,9,14000000
40,1,1982,5,9,13600000
31,1,1973,3,4,10300000
53,2,1989,1,5,22500000
42,1,2000,5,9,14500000
65,2,1975,2,4,26000000
69,3,1989,5,5,17100000
79,4,1992,3,5,33000000
38,1,2001,8,13,11000000
53,2,1984,3,9,22000000
52,2,2007,9,17,26880000
65,3,1980,2,5,22500000
73,3,1989,2,9,23500000
32,1,1964,1,4,10880000
63,3,1979,1,5,18900000
110,4,2012,4,16,43000000
56,2,1987,6,9,18900000
49,2,1985,4,5,19000000
53,2,1981,4,5,18500000
70,3,1986,4,5,33000000
50,2,1979,4,5,15000000
72,3,1978,2,5,30500000
48,2,1971,2,5,17300000
78,3,1988,3,6,27000000
60,2,1985,2,5,18396000
95,4,2012,8,21,35000000
66,3,1985,1,5,22210000
66,3,1985,1,5,21991000
72,3,1980,4,5,29300000
68,3,1986,6,9,23323500
56,2,2012,8,21,19000000
30,1,1972,2,5,11800000
45,2,1975,4,5,15000000
74,3,1986,4,4,24000000
96,3,1976,5,7,37500000
52,2,1981,4,5,18300000
96,4,1968,4,6,38500000
70,3,1961,3,4,24350000
53,2,1982,7,9,17500000
113,3,2008,8,9,29000000
50,2,1980,5,5,23500000
85,4,1984,5,5,25000000
38,1,1978,4,5,17000000
53,2,1983,3,5,17300000
36,1,1980,4,5,15768000
72,3,1996,7,9,21400000
65,2,1968,2,4,26500000
83,3,1985,3,5,21384000
62,2,1987,2,5,20800000
70,3,1996,6,9,25500000
73,3,1989,2,9,22009500
55,2,1973,2,5,18800000
51,2,1982,4,5,20000000
45,2,1973,4,5,16000000
73,3,1986,4,5,25500000
53,2,1989,1,5,20500000
86,4,1982,5,5,33000000
33,1,1980,5,5,9800000
55,1,2011,10,18,18600000
43,2,1979,4,5,16300000
50,2,1979,4,5,20000000
54,2,1985,3,9,17500000
65,3,1979,4,5,19500000
35,1,1967,2,4,15000000
53,2,1981,4,5,18500000
101,3,2009,4,15,44000000
65,3,1977,1,5,19000000
60,3,1975,5,5,17500000
116,3,2012,4,18,43500000
79,4,1975,3,5,32000000
56,3,1975,5,5,15000000
55,3,1971,2,4,18350000
65,3,1978,1,5,20000000
61,2,2014,9,18,19000000
60,3,1984,2,5,17500000
33,1,1980,5,5,9800000
64,3,1980,3,5,22000000
100,3,2014,12,18,30500000
61,3,1980,4,5,16350000
59,3,1978,2,5,17350000
65,3,1975,4,5,20300000
75,3,1985,4,5,39000000
67,3,1978,2,5,20000000
60,3,1973,1,5,17850000
62,3,1974,5,5,17500000
61,3,1972,3,4,19300000
60,3,1969,2,4,17850000
61,3,1978,5,5,17850000
50,2,1988,8,9,23000000
31,1,1979,4,5,9900000
31,1,1978,5,5,10000000
58,3,1970,2,4,18500000
65,3,1983,5,5,21000000
160,4,2010,5,8,77000000
86,3,1971,9,9,28000000
43,2,1976,1,5,14800000
18,1,1986,4,5,5000000
100,4,1994,3,10,42000000
121,3,2016,4,13,40000000
16,1,1984,4,5,4900000
70,3,1980,4,5,20000000
74,2,2012,8,12,26000000
34,1,2016,13,13,12500000
78,4,1983,5,5,23000000
71,2,2017,4,10,25900000
60,3,1977,4,5,21300000
47,2,1978,5,5,15500000
31,1,1974,2,5,10500000
67,2,2010,16,18,23000000
34,1,1991,2,5,15500000
28,1,1974,4,4,8800000
32,1,1984,1,5,13000000
40,1,1984,4,5,14500000
45,2,1971,3,4,16000000
43,2,1973,4,5,15350000
70,3,1993,2,9,27500000
72,2,2008,6,20,24500000
38,1,1975,1,5,14500000
130,3,2009,4,11,53000000
52,2,2012,13,15,14500000
220,5,2015,7,8,107000000
40,2,1965,3,4,19500000
34,1,1985,3,5,11500000
45,2,1963,1,4,14850000
220,5,2007,9,14,107000000
31,1,1974,2,5,10500000
45,2,1975,3,5,16500000
56,2,1986,2,5,20500000
39,1,1985,1,5,11613000
43,2,1980,2,5,13800000
39,1,1985,1,5,11613000
58,1,2009,8,9,17500000
68,3,1981,4,9,26000000
31,2,1974,4,5,10000000
33,1,1978,3,5,10000000
53,2,1982,3,5,16500000
60,1,2016,11,15,17500000
16,1,1977,1,4,4000000
43,2,1983,4,5,14000000
47,2,1951,1,2,11200000
33,2,1977,2,4,10000000
42,1,1992,5,9,13300000
60,1,2016,11,15,17500000
53,2,1983,5,5,14500000
65,3,1976,5,5,19000000
88,2,2013,7,12,22500000
43,2,1978,2,5,14500000
140,3,2007,18,19,65000000
38,1,2001,8,13,10500000
43,2,1992,4,5,15500000
50,2,1991,4,9,21350000
51,2,1982,4,5,20000000
40,1,1984,4,5,14000000
70,3,1974,5,5,24000000
70,3,1974,5,5,24000000
75,3,1981,4,5,31500000
50,2,1979,4,5,20000000
40,2,1963,3,3,13500000
45,2,1978,2,5,11300000
32,1,1972,4,5,12000000
57,3,1973,2,4,20000000
33,1,1978,4,5,12400000
57,2,2001,5,10,22300000
70,3,1982,4,5,31000000
70,3,2000,4,6,27000000
70,3,1988,6,9,20100000
43,2,1968,3,4,13500000
48,2,1987,3,5,16300000
45,2,1975,4,5,15600000
85,2,1995,9,10,20000000
66,3,2012,16,21,22300000
44,2,1978,4,5,12000000
73,2,2008,3,20,23000000
71,3,1968,2,4,26244000
55,2,2008,9,9,12000000
70,3,1994,2,12,27000000
80,3,1983,5,9,27350000
65,2,2014,2,7,29000000
220,4,2015,7,8,103000000
96,6,2017,9,12,35600000
42,1,1975,4,5,20000000
110,3,2015,4,7,59000000
33,1,2014,2,5,13000000
43,2,1978,5,5,14000000
41,1,1982,1,9,11800000
65,3,1999,4,6,22680000
45,2,1972,4,4,14000000
40,1,1992,2,9,12000000
36,1,1987,2,5,14000000
39,1,1989,8,9,13500000
33,1,1987,4,5,12500000
210,4,2016,5,12,105400000
37,1,1996,9,10,13000000
40,1,1990,6,9,12400000
32,1,1985,7,9,13500000
41,1,1989,4,5,14000000
80,3,1984,7,9,27864000
32,1,1975,5,5,14000000
33,1,1980,5,5,10100000
151,3,2011,2,9,41500000
160,5,1981,3,5,71280000
30,1,1972,2,5,11800000
74,3,1986,4,4,24000000
40,1,1985,2,5,14500000
96,3,1976,5,7,37500000
60,3,1985,5,5,16500000
96,4,1968,4,6,38500000
70,3,1961,3,4,24350000
113,3,2008,8,9,29000000
85,4,1984,5,5,25000000
160,4,2004,4,7,80000000
65,3,1991,3,9,25350000
61,3,1978,5,5,17850000
72,3,1996,7,9,21400000
83,3,1985,3,5,21384000
70,3,1996,6,9,25500000
69,3,1985,5,9,25300000
42,2,1979,5,5,19000000
76,4,1979,1,5,18500000
70,3,1996,3,9,18800000
82,4,1977,2,5,29000000
130,3,2008,2,12,50000000
55,2,2015,6,15,16000000
43,2,1966,4,4,13000000
36,1,1987,2,5,14000000
54,2,2006,3,15,18600000
59,3,1971,2,4,17500000
31,1,1987,1,9,12000000
130,3,2005,5,12,65000000
123,4,2016,6,10,63700000
43,2,1976,5,5,12199999
34,1,1985,5,5,11300000
28,1,1974,4,4,8800000
34,1,1987,4,5,12300000
38,2,1968,1,4,13300000
73,3,1984,5,5,23500000
40,1,1985,7,9,12500000
33,1,1978,4,5,10500000
65,3,2013,16,21,20000000
31,1,1968,3,4,10500000
33,1,1978,4,5,10500000
145,4,2014,5,10,65000000
70,3,1979,1,5,40000000
73,3,1994,1,9,22800000
51,2,1960,2,4,19000000
46,2,1969,1,4,14000000
53,2,1981,4,5,18500000
70,3,1985,8,9,24000000
34,1,1959,1,4,10500000
41,1,1984,9,9,9500000
72,3,1989,7,9,22000000
67,3,1980,1,5,18300000
16,1,1965,3,5,4700000
39,1,1989,8,9,12700000
53,2,1980,5,5,18700000
65,3,1960,1,2,11000000
94,4,1950,2,3,38000000
40,1,1986,3,9,12500000
130,3,2007,9,20,39000000
44,2,1975,2,5,15000000
140,2,2009,10,10,49500000
33,1,1967,4,5,14000000
30,1,1984,4,4,10300000
52,2,1985,4,5,15300000
39,1,1980,3,5,17500000
59,3,1971,2,4,17500000
75,3,1977,2,5,26500000
30,1,1975,1,5,10500000
65,3,1985,4,9,19300000
33,1,2014,2,5,13000000
59,3,1968,1,4,21000000
43,2,1979,4,5,15600000
60,2,1980,8,9,21500000
89,3,1998,2,10,34500000
34,1,1988,5,5,18000000
31,1,1974,2,5,10500000
117,3,1995,3,6,43000000
44,2,1975,4,5,15300000
36,1,1970,1,3,16000000
33,1,1964,1,4,10500000
30,1,1975,1,5,10500000
45,2,1980,2,5,16300000
78,3,1987,5,6,45000000
350,7,2006,5,6,180000000
128,3,2016,3,13,35000000
67,3,1980,1,5,20000000
45,2,1967,3,4,12500000
30,1,1964,2,4,11300000
80,2,2001,3,7,61000000
36,1,1965,1,3,15500000
90,3,1983,3,5,23200000
80,3,1991,9,9,21300000
44,2,1938,3,3,22000000
99,3,2009,5,14,43000000
60,2,1990,2,8,21000000
90,4,1989,3,5,25000000
35,1,1985,9,9,10800000
21,1,1976,4,5,8000000
44,2,1978,3,5,15000000
40,1,1986,3,9,12300000
30,1,1972,2,4,12000000
31,1,1979,4,5,9900000
65,3,1973,1,5,19500000
75,2,2008,11,20,23500000
58,2,1962,2,4,22500000
57,3,1950,4,4,30000000
51,2,1981,5,5,17500000
28,1,1974,4,4,8800000
33,1,1977,4,4,11800000
53,2,1989,9,9,17850000
40,1,1982,8,9,17000000
56,3,1978,5,5,17000000
60,2,2013,5,18,18300000
52,1,2008,5,18,16500000
31,1,1979,3,5,9800000
72,2,1986,7,9,23500000
73,3,1995,1,9,23000000
31,1,1979,4,5,9900000
47,2,1978,4,4,13700000
53,2,1980,4,5,18000000
53,2,1983,5,5,14600000
54,2,1980,1,5,14300000
50,2,1994,5,5,15500000
57,3,1972,2,5,17500000
41,1,2015,9,10,16000000
53,2,1989,5,5,15300000
65,3,1980,5,5,18250000
72,2,2015,3,12,33000000
33,1,1964,1,4,10300000
57,2,1980,5,9,18200000
54,2,1978,2,7,14700000
35,1,1961,4,4,9500000
43,2,1980,1,5,30000000
53,2,1971,2,5,17000000
38,1,2001,8,13,10500000
50,2,1995,2,5,16800000
48,2,2014,3,5,17700000
66,3,1981,3,5,16000000
76,3,1991,4,8,28000000
31,1,1985,1,5,10400000
60,3,1967,4,4,15300000
38,1,1981,5,5,12900000
67,3,1980,5,5,18500000
50,2,1987,5,5,17000000
53,2,1989,5,5,15300000
53,2,1989,5,5,15300000
63,3,1983,5,5,16000000
52,2,1982,3,5,15800000
28,1,1974,4,4,8800000
30,1,1980,4,5,12500000
59,3,1969,3,4,17000000
55,3,1984,5,5,14000000
55,3,1974,1,4,15500000
60,3,1984,2,5,16500000
42,1,2000,11,12,10600000
66,3,1970,4,5,30500000
130,4,1958,3,3,51520000
82,4,1981,3,5,38000000
59,3,1978,1,4,16600000
46,1,1984,6,12,12300000
45,1,1991,4,5,15900000
62,2,1987,2,5,21000000
72,2,2012,2,18,23000000
54,2,1989,5,5,17000000
75,3,1982,5,5,25000000
53,2,1983,5,5,16700000
64,3,1964,4,5,26500000
33,1,1972,2,5,11500000
56,2,1973,2,5,19700000
57,2,1987,6,9,18000000
73,3,1979,1,9,24000000
44,1,1987,5,5,14000000
40,1,1995,4,5,13000000
42,1,1989,8,9,12000000
35,1,1980,3,5,12300000
53,2,1987,3,9,17500000
53,2,1982,5,9,17800000
53,2,1989,6,9,18000000
42,2,1977,2,5,13800000
43,2,1973,4,5,15000000
44,2,1970,2,4,14800000
70,3,1989,4,9,19900000
53,2,1971,4,4,18400000
43,2,1976,3,5,15300000
21,1,1982,1,5,4600000
43,2,1979,4,5,15600000
43,2,1978,4,5,15000000
79,4,1981,2,5,31000000
43,2,1969,4,5,14300000
40,2,1963,3,3,13500000
31,1,1977,2,5,10400000
44,2,1975,4,5,15300000
43,2,1976,4,5,16000000
33,1,1977,5,5,15800000
45,2,1980,2,5,16300000
44,2,1973,4,5,15300000
63,3,1979,4,5,19000000
43,2,1972,4,5,15000000
45,2,1980,4,5,20000000
43,2,1978,2,5,15800000
61,3,1980,4,5,20500000
44,2,1973,3,5,15500000
33,1,1978,4,5,10800000
44,2,1969,3,4,13800000
156,4,2014,2,7,90500000
62,3,1985,5,5,20500000
42,2,1977,5,5,14300000
43,2,1974,5,5,12000000
44,2,1978,4,5,13000000
42,2,1965,3,4,13300000
87,3,2007,15,18,26800000
42,2,1960,4,4,13000000
44,2,1968,3,4,16500000
33,1,1980,4,5,11500000
62,3,1971,1,4,18200000
55,2,1973,2,5,19900000
53,1,2015,4,15,14000000
20,1,2014,8,9,11000000
75,3,1987,5,9,28000000
30,1,1981,4,5,12500000
40,1,2013,7,22,14400000
33,1,2001,1,5,9800000
52,1,2008,5,18,16800000
70,3,1959,2,3,24000000
62,3,1983,3,5,17500000
66,3,1980,2,5,17000000
52,2,1985,8,9,19900000
43,2,1980,2,5,13999999
54,2,1985,4,5,15500000
33,1,1975,2,5,10800000
31,1,1978,1,5,9500000
70,3,1980,8,9,24000000
31,1,1974,2,5,10500000
30,1,1985,1,5,10800000
33,1,1980,5,5,10300000
31,1,1978,1,5,10300000
70,2,1985,9,9,20500000
70,3,1985,9,9,27500000
220,6,2007,15,15,90000000
27,1,1974,2,4,13400000
33,1,1978,3,5,12500000
27,1,1974,2,4,13400000
55,2,2000,6,9,26500000
53,2,1987,9,9,18500000
33,1,1971,3,4,11600000
140,3,2007,9,12,75000000
42,2,1979,2,5,13300000
95,4,1978,8,8,37000000
41,2,1977,2,5,22000000
63,3,1979,1,5,19500000
34,1,1985,3,5,16500000
64,3,1983,2,5,34000000
65,3,1979,4,5,20500000
54,2,1980,3,5,18500000
53,2,1986,4,5,20000000
52,2,1981,4,5,17500000
42,2,1984,5,5,13200000
54,2,1981,5,5,17600000
40,2,1980,1,5,13500000
60,3,1978,2,5,22000000
176,3,2013,2,6,260000000
48,2,1972,1,4,13300000
42,2,1969,1,4,16000000
63,3,1986,1,5,18500000
80,2,2012,17,22,38000000
73,3,1982,2,5,32000000
50,2,1991,4,9,21350000
52,2,1989,4,9,18200000
40,1,2014,1,9,14300000
70,3,1973,3,9,29999999
60,2,2015,10,10,25500000
63,3,1968,4,4,23000000
65,2,2017,3,10,19305000
73,3,2017,5,10,26739900
65,2,2017,6,10,19305000
43,2,1979,5,5,14800000
65,2,2016,6,15,32000000
40,1,2012,11,22,20500000
65,3,1984,1,5,19000000
52,1,2016,4,15,26000000
75,3,1985,2,9,28000000
90,3,1983,3,5,23000000
77,3,1990,5,6,25000000
68,3,1989,5,9,28500000
75,3,1981,4,9,24000000
70,3,1985,8,9,20000000
19,1,1977,2,5,5600000
60,2,1970,3,3,38000000
44,2,1970,1,4,14800000
50,2,1961,2,3,14800000
45,2,1974,1,5,13500000
11,1,1974,3,4,4000000
47,2,1975,3,5,14800000
45,2,1962,3,4,14900000
40,1,1991,6,12,12800000
35,1,1985,9,9,10800000
42,1,2000,11,12,10600000
33,1,1979,4,5,10500000
53,2,1993,9,12,21000000
67,3,1980,1,5,15300000
60,3,1975,5,5,14800000
38,1,1994,8,9,12800000
57,2,2012,13,21,20500000
56,3,1978,5,5,15200000
65,3,1984,1,5,17000000
62,3,1980,5,5,16400000
43,2,1992,4,5,15500000
63,3,1985,1,5,17400000
57,3,1953,1,2,12800000
33,1,1986,2,5,16000000
58,3,1985,5,5,23000000
55,1,2004,7,9,12300000
75,3,1981,4,5,295000000
19,1,1977,2,5,5600000
43,2,1976,5,5,12000000
77,3,1995,5,9,32000000
65,3,1973,1,5,19000000
70,3,1985,4,9,28000000
66,3,1989,9,9,20000000
53,2,1989,11,12,25000000
44,2,1975,4,5,15300000
56,3,1975,5,5,15000000
56,3,1978,5,5,15300000
33,1,1963,3,4,12300000
32,1,1973,1,4,9200000
32,1,1978,4,5,11350000
39,1,1989,8,9,12700000
31,1,1981,1,9,12000000
53,2,1981,4,5,18500000
50,2,1991,3,5,24000000
52,2,1985,6,9,18800000
51,2,1989,2,5,21800000
53,2,1980,8,9,18000000
56,2,1987,6,9,18000000
50,2,1988,5,5,22500000
46,2,1968,1,4,13350000
43,2,1975,4,4,14350000
42,2,1972,2,4,13000000
58,1,2009,8,9,17500000
38,2,1962,2,4,11850000
43,2,1974,5,5,12500000
220,5,2007,9,14,107000000
45,2,1981,5,5,14000000
45,2,1963,1,4,14850000
45,2,1975,4,5,16000000
40,2,1965,3,4,19500000
45,2,1962,4,4,13850000
38,1,1975,1,5,14500000
43,2,1973,4,5,15350000
45,2,1971,3,4,16000000
40,1,1984,4,5,14500000
43,2,1980,2,5,15350000
40,2,1966,3,4,12500000
50,2,1963,2,3,14800000
40,2,1963,4,4,15350000
45,2,1979,2,5,11500000
34,1,1991,2,5,17000000
45,2,1966,4,4,13350000
43,2,1965,1,4,14650000
43,2,1983,4,5,14000000
41,2,1962,2,4,11500000
57,2,2009,15,20,20500000
45,2,1980,3,5,17900000
33,1,1979,4,5,10800000
75,2,2008,11,20,23899990
36,2,1970,3,5,14600000
120,3,2016,4,13,33600000
32,1,1980,4,5,10500000
70,3,1993,2,9,27500000
102,4,1975,4,5,46000000
64,3,1981,4,5,19200000
29,1,1963,3,4,12000000
35,1,1963,2,5,19900000
63,2,1968,5,5,25000000
172,7,1995,9,10,55000000
73,2,2008,3,20,23000000
40,1,1967,5,5,19000000
73,3,2007,2,20,30000000
65,2,1972,2,5,20000000
37,1,1966,3,4,13500000
106,3,2009,5,12,37300000
43,2,1974,5,5,12000000
67,3,1985,6,9,20300000
66,3,1974,1,5,15800000
65,2,2012,4,22,20499990
70,3,1980,2,5,27800000
103,4,1985,3,5,53000000
56,3,1978,5,5,14500000
74,3,1990,6,9,21500000
51,2,1959,4,4,21300000
45,2,1976,1,5,14900000
63,3,1983,3,5,17500000
54,2,1960,4,4,17500000
73,3,2007,2,20,28500000
63,3,1980,5,5,19700000
41,2,1969,1,4,15000000
28,1,1974,4,4,9000000
38,2,1960,2,4,12300000
72,3,1981,8,9,24000000
33,1,1977,2,4,7500000
42,1,1979,2,9,14300000
130,5,1960,3,3,57400000
36,1,1980,3,5,13000000
33,2,1977,2,4,10000000
55,2,1957,4,4,39990000
38,2,1960,2,4,11500000
43,2,1974,5,5,12300000
35,1,1960,4,4,9500000
19,1,1956,2,3,5000000
25,1,1977,2,4,7500000
75,3,1998,6,9,29700000
41,1,1989,4,5,14000000
37,1,1996,9,10,13000000
32,1,1985,7,9,13500000
36,1,1987,2,5,14000000
39,1,1989,8,9,13500000
33,1,1987,4,5,12500000
40,1,1992,2,9,12000000
40,1,1990,6,9,12400000
50,1,2010,1,18,15300000
140,3,2009,20,20,37000000
33,1,2014,2,5,13000000
44,2,1975,5,5,14500000
74,3,1960,2,4,39550000
59,3,1976,2,5,16500000
94,4,1938,2,3,37500000
121,5,1972,4,5,60000000
74,3,1962,1,3,25000000
72,4,1990,10,12,35000000
64,2,2012,4,22,20000000
39,1,1985,3,4,9700000
80,3,1990,5,9,33900000
66,3,1970,4,5,30500000
43,2,1974,5,5,12500000
49,2,2017,11,16,17640000
123,4,1991,2,11,49000000
130,5,1960,3,3,58860000
61,2,2015,5,12,18000000
70,3,1993,4,9,29500000
65,2,2015,5,16,18300000
18,1,1986,4,5,5500000
28,1,1974,2,4,9500000
44,2,1975,4,5,16300000
42,2,1978,4,5,15300000
56,3,1993,2,6,21600000
56,3,1993,2,6,21600000
28,1,1974,2,4,9500000
42,2,1978,4,5,15300000
44,2,1975,4,5,16300000
65,2,2011,17,18,23000000
33,1,1967,4,2,13300000
28,1,1974,2,4,9500000
43,2,1980,2,5,14000000
56,3,1993,2,6,21600000
44,2,1975,4,5,16300000
42,2,1978,4,5,15300000
32,1,1987,2,4,13000000
30,1,1982,2,5,12500000
72,4,1973,4,5,21800000
34,1,1980,2,5,11800000
65,3,1981,5,9,24000000
33,1,1971,5,5,11300000
33,1,1983,4,5,13000000
33,1,1979,4,5,11000000
33,1,1971,5,5,11300000
49,2,2017,11,16,17640000
39,1,1985,3,4,9700000
72,4,1973,4,5,21800000
43,2,1974,5,5,12500000
31,1,1978,4,4,10500000
33,1,1974,1,5,11000000
32,1,1983,4,4,11000000
45,1,1976,4,5,16000000
32,1,1993,2,5,16300000
66,3,1990,1,5,24000000
57,2,1986,4,5,25300000
72,4,1973,4,5,21800000
70,3,1975,1,4,24300000
43,2,1974,5,5,12500000
32,1,1976,4,5,11000000
30,1,1974,1,5,10500000
30,1,1979,4,5,10000000
43,2,1976,1,5,14800000
66,3,1990,1,5,24000000
62,3,1973,2,5,19000000
66,3,1973,4,5,20250000
70,3,1982,4,9,25500000
88,3,2008,6,9,25300000
53,2,1989,5,5,16000000
140,4,2009,7,12,69000000
20,1,1980,3,5,5000000
13,1,1978,2,5,4000000
75,3,1976,1,5,25700000
67,3,1981,9,9,22000000
66,3,1974,1,5,15800000
124,3,2009,13,21,60488444
19,1,1978,2,2,3700000
66,3,1990,1,5,24000000
33,1,1976,2,5,10500000
68,3,1981,2,5,22000000
15,1,1980,4,4,3800000
115,3,2015,10,10,62000000
90,4,1977,4,4,33000000
52,2,1986,4,5,16000000
64,3,1990,1,5,19000000
85,3,1984,4,5,29200000
17,1,1980,3,5,4000000
70,3,1985,9,9,27500000
60,2,1985,9,9,20500000
35,1,1960,4,4,9500000
20,1,1980,1,5,4500000
90,4,1985,7,9,29000000
19,1,1956,2,3,5000000
84,2,2010,11,15,34000000
53,2,1983,3,5,16500000
20,1,1980,3,5,4500000
60,2,1969,3,4,18200000
46,2,1965,4,4,12500000
43,2,1973,4,5,15350000
45,2,1971,3,4,16000000
40,1,1984,4,5,14500000
65,3,1987,2,9,22500000
43,1,2012,17,21,13700000
53,2,2012,17,18,20850000
39,2,1982,3,4,8500000
216,5,2005,20,22,137000000
58,2,2012,5,18,18500000
73,2,2008,3,20,23000000
40,2,1963,3,4,13350000
50,2,1981,5,5,19500000
45,2,1980,4,5,16850000
61,3,1953,1,2,13000000
42,2,1963,3,4,15900000
45,2,1970,2,4,14850000
40,2,1965,3,4,19500000
40,2,1963,4,4,15350000
45,2,1963,1,4,14850000
31,1,1981,1,9,12000000
50,2,1963,2,3,14800000
220,5,2007,9,14,107000000
45,2,1975,3,5,16500000
40,2,1966,3,4,12500000
58,1,2009,8,9,17500000
44,2,1973,4,5,15000000
43,2,1980,2,5,15350000
43,2,1983,4,5,14000000
33,1,1979,4,5,10800000
45,2,1966,4,4,13350000
43,2,1965,1,4,14650000
136,3,2007,13,18,80000000
42,1,1978,1,5,17000000
45,2,1962,4,4,13850000
44,1,1973,4,5,16350000
33,1,1980,5,5,10990000
39,1,1989,8,9,12700000
68,3,1989,4,9,25000000
43,2,1978,5,5,13000000
43,2,1974,5,5,12000000
42,2,1970,4,4,12700000
28,1,1974,4,4,8800000
45,1,2016,10,12,13600000
55,3,1974,1,4,15500000
79,2,2015,6,7,38900000
75,2,2011,13,18,22500000
31,1,1979,4,5,9900000
106,2,2014,2,13,28512000
148,3,2014,2,13,110000000
43,2,1976,1,5,13800000
31,1,1979,3,5,9800000
75,4,1970,4,4,22275000
42,1,1971,5,5,15600000
35,1,1960,4,4,9500000
31,1,1978,5,5,10000000
70,3,1985,8,9,21500000
65,2,1975,2,5,20000000
32,1,1978,4,5,11350000
38,1,1996,1,9,13800000
90,3,1983,3,5,23200000
49,2,1981,4,5,16000000
80,3,1991,9,9,21300000
64,3,1986,8,9,23000000
55,2,2018,7,10,26500000
99,3,2009,5,14,43000000
85,3,1980,4,9,35500000
82,4,1995,5,5,25000000
63,3,1984,1,5,20500000
40,1,1989,8,9,12500000
80,3,1985,2,5,31824000
43,2,1974,5,5,12300000
31,1,1963,4,4,13700000
28,1,1974,4,4,8800000
19,1,1956,2,3,5000000
92,3,2007,6,21,78000000
43,2,1972,2,4,12100000
57,2,1987,6,9,17999000
41,1,1986,9,9,14000000
100,4,2000,8,9,38000000
33,1,1964,1,4,10800000
38,2,1962,2,4,11500000
32,1,1977,5,5,11000000
62,3,1973,3,5,26000000
35,2,1982,4,5,7000000
33,1,1981,5,5,11000000
80,3,1981,1,9,26000000
24,1,1982,2,5,7800000
40,2,1963,3,3,13499000
62,3,1974,1,5,22000000
55,3,1984,5,5,13800000
40,1,1986,5,9,11600000
123,4,2016,6,10,63700000
31,1,1979,4,5,9900000
116,3,2008,10,20,57117500
25,1,1977,2,4,7500000
46,2,1978,5,5,13800000
60,2,2011,15,16,22000000
106,3,2017,2,13,29400000
55,2,1970,2,5,18300000
45,2,1956,2,2,16000000
80,3,1983,1,9,31000000
82,3,2008,10,10,22000000
54,3,1956,2,2,24000000
50,2,1988,5,5,22500000
41,2,1964,2,4,14800000
31,1,1979,4,5,9900000
70,3,1994,1,5,17200000
31,1,1979,3,5,9800000
70,3,1984,6,9,22800000
60,3,1972,1,4,15350000
51,2,1960,3,3,26000000
55,2,1979,2,5,24850000
67,3,1970,3,4,18500000
53,2,1986,5,5,14700000
52,2,1985,6,9,18800000
42,2,1961,4,4,16300000
70,3,1980,4,9,25000000
70,3,1987,8,9,28400000
48,2,1973,5,5,22500000
138,4,2009,2,16,77000000
46,2,1970,3,4,19000000
32,1,1970,4,5,10000000
76,3,1979,4,9,25000000
70,3,1993,5,5,28800000
152,7,1956,3,3,127840000
32,1,1975,5,5,15000000
53,2,1958,3,3,18000000
30,1,1979,1,5,11900000
45,2,1965,1,4,13000000
20,1,2014,3,9,9000000
